10783,0,0,0,0,0
10784,0.6666667,0,0,0,0
10785,0.3333333,0,0,0,0
10786,0,0,0,1,0
10787,0,0,0,0,0
10788,1,0,0,0,0
10789,0,0,0,0,0
10790,0.2857143,1,0,0,0
10791,0,0,0,0,0
10792,1,0,1,0,1
10793,0,0,0,0,0
10794,0,0.4,0.666666667,0,0.666666667
10795,0,0,0,0,0
10796,0,0,1,0,1
10797,0,0,0,0,0
10798,0.09090909,0,0.666666667,0,0
10799,0,0,0,0,0
10800,0.2,0,0,0,0
10801,0,0,1,0,0
10802,0.2,0,0,0,0
10803,0,0,0,0,0
10804,1,0,0,0,0
10805,1,0,0,1,0
10806,0,0,0,0,0
10807,0,0,0.666666667,0,0.666666667
10808,0.1052632,0,0,0,0
10809,0,0,0,0,0
10810,0,0,0,0,0
10811,0,0,1,0,0
10812,0.6666667,0,0,0,0
10813,0,0,0,0,0
10814,0,0,0,0,0
10815,0.125,0,0,0,0
10816,0.6666667,0,1,0,1
10817,0,0,0,0,0
10818,1,0,0,0,0
10819,0,0,0,0,0
10820,0,0,0,0,0
10821,0,0,0,0,0
10822,0,0,0,0,0
10823,0.4,0,0,0,0
10824,0,0,0,0,0
10825,0.09090909,0,0.5,0,0
10826,0,0,0,0,0
10827,0,0,1,0,0
10828,0,0,0,0,0
10829,0.2857143,0,0,1,1
10830,1,0,1,1,1
10831,0.08000001,0,1,0,0.666666667
10832,0,0,0,0,0
10833,0.6666667,0,1,0,0
10834,0,0,0,0,0
10835,0.1666667,0,1,0,0
10836,1,0,0,0,0
10837,1,0,1,0,0.666666667
10838,0,0,0,0,0
10839,0,0,0,0,0
10840,0,0,0,0,0
10841,1,0,0,0,0
10842,0,0,0,0,0
10843,0.6666667,0,0,1,0
10844,0,0,0,0,0
10845,0,0,0,0,0
10846,0,0,0,0,0
10847,0,0,0.666666667,0,0
10848,0,0,0.5,0,0
10849,1,0,0,1,1
10850,0,0,0,0.666666667,0
10851,0,0,0,0,0
10852,0,0,0,0,0
10853,1,0,0,0,1
10854,0,0,0,0,0
10855,1,0,1,1,1
10856,0,0,0,0,0
10857,0,0,0,0,0.666666667
10858,0,0,0.666666667,0,0
10859,1,0,0.8,0,0
10860,0.5,0,0,0,0
10861,0,0,0,0,0
10862,0,0,0,0,0
10863,1,0,0,0,0
10864,0,0,0,0,0
10865,0,0,0,0,0
10866,0,0,0.666666667,0,0.666666667
10867,0,0,0,0,0
10868,0,0,0,0,0
10869,0,0,0,0,0
10870,0,0,0,0,0
10871,0,0,0,0,0
10872,0.4,0,0,0,0
10873,1,0,0.666666667,0,0
10874,0,0,0,0,0
10875,0,0,0.666666667,0,0.666666667
10876,0.5,0,0,0,0
10877,0,0,0,0,0
10878,0,0,0,0,0
10879,0,0,0,0,0
10880,0,0,0.666666667,0.666666667,0.666666667
10881,0,0,0,0,0
10882,0,0,0,0,0
10883,0,0,0.666666667,0,0.666666667
10884,0.1333333,0,0.666666667,0,0.666666667
10885,1,0,0.5,0,0
10886,0,0,0,0,0
10887,0,0,0.666666667,0,0.666666667
10888,0.6666667,0,1,1,1
10889,1,0,1,0,0
10890,0,0,0,0,0
10891,0,0,0,0,0
10892,0.1,0,0,0,0
10893,0,0,0,1,1
10894,0,0,0,0,0
10895,0,0,0,0,0
10896,0,0,0,0,0
10897,0,0,0,0,0
10898,0,0,0,0,0
10899,1,0,0,0,0
10900,0,0,0,0,0
10901,0,0,0,0,0
10902,0,0,0,0,0
10903,0,0,0,0,0
10904,0,0,0,0,0
10905,0,0,0,0,0
10906,1,0,0,0,0
10907,0.06896552,0,0,0,0
10908,1,0,1,1,1
10909,1,0,0,0,0
10910,0,0,0,0,0
10911,0,0,0,0,0
10912,0,0,0,0,0
10913,0.09090909,0,0.666666667,0,0
10914,0,0,0,0,0
10915,0.2,0,0,1,1
10916,0.09090909,0,0,0,0
10917,0,0,0,0,0
10918,0,0,0,0,0
10919,0,0,0,0,0
10920,0,0,0,0,0
10921,0,0,0,0.666666667,0
10922,0,0,1,0,0
10923,0.1666667,0,0,0,0
10924,0,0,0,0,0.666666667
10925,0,0,0,0,0
10926,0.1818182,0,0,0,0
10927,0.1538462,0,0,1,0
10928,0,0,0,0,0
10929,0,0,0,0,0
10930,1,0,0,1,0
10931,0,0,0,0,0
10932,0.2,0,0,0,0
10933,1,0,0,0,0
10934,0,0,0,0,0
10935,0,0,1,0,1
10936,0,0,0,0,0
10937,0,0,0,0,0
10938,0,0,0,0,0
10939,0,0,0,0,0
10940,0.6666667,0,0,0,0.666666667
10941,0,0,0,0,0
10942,1,0,1,0,1
10943,0,0,0,0,0
10944,0.6666667,0,0.666666667,0,0
10945,0,0,0.666666667,0,0
10946,0,0,0,0,0
10947,0.1666667,0,0,0,0
10948,0,0,0,0,0
10949,0,0,0,0,0
10950,0,0,0,0,0
10951,0,0,0,0,0
10952,0,0,0,0,0
10953,0,0,0,0,0
10954,0,0,0,0,0
10955,0,0,1,1,1
10956,0,0,0,0,0
10957,0.1428571,0,0,0,0.666666667
10958,0.08695652,0,0,0,0
10959,0.25,0,0,0,0
10960,0,0,0,0,0
10961,1,0,0,0,0
10962,0,0,0.666666667,0,0
10963,0.5,0,0,0,0
10964,0,0,0,0,0
10965,1,0,1,1,1
10966,0,0,1,0,0
10967,0,0,0,0.666666667,0
10968,0,0,0,0,0
10969,0,0,1,0,1
10970,0,0,0,0,0
10971,0,0,0,0,0
10972,1,0,0,0,0
10973,1,0,0,1,0
10974,0.1111111,0,0,0,0
10975,0,0,0,0,0
10976,0,0,0,0,0
10977,0.1538462,0,0,0,1
10978,0,0,0,0,0
10979,1,0,1,0,0
10980,0,0,0,0,0
10981,0,0,0,0,0
10982,0,0,0,0,0
10983,0.1666667,0,0,0,0
10984,0,0,0.666666667,0,1
10985,0.4,0,0,0,0
10986,0.1666667,0,1,0,0
10987,0,0,0,0,0
10988,0,0,0,0,0
10989,0,0,0,0,0.666666667
10990,0,0,0,0,0
10991,0,0,0,0,0
10992,0.1666667,0,1,0,0
10993,0,0,0,0,0
10994,0.1428571,0,0,0,0
10995,0,0,0.666666667,0,1
10996,0,0,0,0,0
10997,0,0,0.5,0,0
10998,0,0,0,0,0
10999,0,0,0,0,0
11000,0.1538462,1,1,0,1
11001,0.1818182,0.6666667,0,0,0
11002,0.6666667,0,0.666666667,0,0
11003,0,0,0,0,0
11004,0,0,0,0,0
11005,1,1,0,0,0
11006,0,0,0,0,0
11007,0,0,0,0,0
11008,0,0,0,0,0
11009,0,0,0,0,0.5
11010,0.1666667,0,0,0,1
11011,1,0,1,1,1
11012,0,0,1,1,0.666666667
11013,0.6666667,0.5,0,1,1
11014,0,0,1,0,0
11015,0.6666667,0,1,0,1
11016,0.0625,0,0,0,0
11017,0,0,0,0,0
11018,0,0,0,0,0
11019,0,0,0,0,0
11020,0.1666667,0,0,1,1
11021,0,0.5,0,0,0
11022,0.2857143,0,0,0,0
11023,0,0,0,0,0
11024,0,0,0,0,0
11025,0,0,0,0,0
11026,0,0,1,0,1
11027,1,0.6666667,1,1,1
11028,0,1,0,0,0
11029,0,0,0,0,0
11030,0,0,0,0,0
11031,0,0,0,0,0
11032,0.1538462,0,0.666666667,0,0
11033,0,0,0,0,0
11034,0,0,0,0,0
11035,0.1666667,0,0.666666667,0,0
11036,0,0,0,0,0
11037,0,0,0,0,0
11038,0,0,1,1,1
11039,0,1,0,0,0
11040,0,0,0,0,0
11041,0,0,0,0,0
11042,0,0,1,0,0
11043,0,0.5,0,0,0
11044,0,0,0,0,0
11045,1,1,0,0,0
11046,0,0,0,0,0
11047,0,0,0,0,0
11048,0,0,0,0,0
11049,0,0,1,0,1
11050,0,0,0,0,0
11051,0,0,0,0,0
11052,0.1538462,0,0,0,0
11053,1,0.6666667,1,0,1
11054,0,0.5,0,0,0
11055,0,0,0,1,1
11056,1,1,0,1,1
11057,0.1666667,1,1,0,0
11058,0.04545455,0,0,0,0
11059,0,0,0,0,0
11060,0.5,0,0,0,0
11061,0,0,0,0,0
11062,0.1538462,0.6666667,1,0,0.666666667
11063,0,0,0,0,0
11064,0,0,0.666666667,0,0
11065,0.08695652,0,0,0,0
11066,0,0,1,0,1
11067,0,0,1,0,0
11068,1,0,0,1,0
11069,0,0,0,0,0
11070,0,0,0,0,0
11071,0.4,0,0,0,0
11072,0,0,0,0,0
11073,0,0,0,0,0
11074,0,0,0,0,0
11075,0,0,0.666666667,0,0.666666667
11076,0,0,0,0,0
11077,0.1333333,0,0,0,0
11078,0.1818182,1,0,0,1
11079,1,0,1,0,1
11080,0,0,1,0,0
11081,0,0,0,0,0
11082,0.1818182,0,0,0,0
11083,0,0,0,0,0
11084,0,0,0,0,0
11085,0,0,0,0.666666667,0
11086,0,0.5,1,0,0
11087,0,0,0,0,0
11088,1,0,0,1,0.666666667
11089,0,0,0,0,0
11090,0,0,0,0,0
11091,0.2,0,0.666666667,0,0
11092,0,0,0,0,0
11093,0.6666667,0,0.666666667,0,0
11094,0.1818182,0,0,0,0
11095,0,0,0,0,0
11096,1,0.5,0.666666667,0,0
11097,0,0,0,0,0
11098,1,0,0,1,0
11099,0.6666667,0,0,0,0
11100,0,0,0,0.666666667,0.666666667
11101,0,0,0,0,0
11102,0,0,0,0,0
11103,0.25,0,0.5,0,0
11104,0,0.3333333,1,0,1
11105,0,0,0,0,0
11106,1,0,0,0,0
11107,0,0,0,0,0
11108,1,0,0,0,0
11109,0,0,0,0,0
11110,0,0,0.666666667,0,0
11111,0,0,0.666666667,0,0.666666667
11112,0,0,0,0,0
11113,0,0,0,0,0
11114,0,0,0,0,0
11115,0,0,0,0,0
11116,1,0,0,1,0
11117,1,0,0,1,0
11118,1,0,0.5,0,0
11119,0,0,0,0,0
11120,0,0,0,0,0
11121,0,0,0,0,0
11122,0,0,0,0,0
11123,0,0,0,0,0
11124,0.4,0.6666667,0.5,0,0.666666667
11125,0,0.3333333,0,0,0.666666667
11126,0.09090909,0,0.666666667,0,0.666666667
11127,0,0,0.666666667,0,0
11128,1,0,0,0,1
11129,0,0,0,0,0
11130,0.1052632,0.4,0.666666667,0,0.5
11131,0,0.6666667,1,1,1
11132,0,0,0,0,0
11133,0.09090909,0.6666667,0,0,0
11134,0.1666667,0,0,0,0
11135,1,0,0.666666667,0,1
11136,0,0,0,0,0
11137,0,0,0,0,0
11138,0.2,0,0,0,0
11139,0,0,0,0,0
11140,0.1,0,0.666666667,0,0.666666667
11141,0,0.6666667,0,0,0
11142,0,0,0,0,0
11143,0,0,0,0,0
11144,0,0,0,0,0
11145,0,0,0.666666667,0,0
11146,0,0.4,0.666666667,0,0.666666667
11147,0,0.5,0.666666667,0.666666667,0.666666667
11148,0,0,0,0,0
11149,0.1333333,0,1,0,1
11150,0,0,0,0,0
11151,1,1,1,1,1
11152,0.05882353,0,0,0,0
11153,1,0,0,0,0
11154,0,0,0,0,0
11155,0,0,0,0,0
11156,0.07692307,0,0,0,0
11157,0.1111111,0,1,0,1
11158,0,0,0,0,0
11159,0,0,0,0,0
11160,0,0,0,0,0
11161,1,0.4,0,0,0
11162,0,0,0,0,0
11163,0,0.4,0,0,0
11164,0,0,0,0,0
11165,0.25,1,0,0,0
11166,0,0,0,0,0
11167,0.6666667,0,0.666666667,0,0
11168,0,0,0,0,0
11169,0.6666667,1,0,0,0
11170,0,0,0,0,0
11171,1,0.6666667,0,0,0
11172,0,0,0,0,0
11173,0.6666667,1,0,0,0
11174,0,0,0,0,0
11175,0,0,0.5,0,0
11176,0,0,0,0,0
11177,0,0,0,0,0
11178,0.0625,0,0,0,0
11179,0,0,0,0,0
11180,1,0,0,0,0
11181,0.1538462,0,0.5,0,0.666666667
11182,0,0,0,1,1
11183,0,0.6666667,0,0,0
11184,1,0,0,1,1
11185,1,0,0,0,0
11186,0.1052632,0,0,0,0
11187,0.6666667,0,0,0,0
11188,0,0,0,0,0
11189,0,0,0,0,0
11190,0,0,0,0,0
11191,0,0,0,0,0
11192,0,0,0,0,0
11193,0,0,0,0,0
11194,0,0,0,0,0
11195,0.2,0,0,0,0
11196,0,0,0,0,0
11197,0,0,0,0,0
11198,0,0,0.666666667,0,0.666666667
11199,0,0,0,0,0
11200,0.2857143,0,1,0,1
11201,0.6666667,1,0,0,0
11202,0,0,1,0,0
11203,0,0,0,0,0
11204,0.1176471,0,1,0,0
11205,1,0,0,1,0
11206,0.3333333,0,0,1,1
11207,0,0,0,0,0
11208,0,0,0,0,0
11209,1,0,0,0,0
11210,0,0,0.666666667,0,0
11211,0.5,0,0,0,0
11212,0.6666667,0,0,0,0
11213,0,0,0,0,0
11214,0,0,0,1,0
11215,0,0,0,0,0
11216,0.1666667,0,1,0,0
11217,0,0,0,0,0
11218,0,0.5,0,0,0
11219,0,0,0.666666667,0,0
11220,0.1666667,1,0,0,0
11221,1,0,0.666666667,0,0.666666667
11222,0,0,0,0,0
11223,0,0,0,0,0
11224,0.1538462,0,0,0,0
11225,0,0,1,0,0
11226,0,0,0,0,0
11227,0,1,1,0,1
11228,0,0,0,0,0
11229,0,0,0,0,0
11230,0,0,0,0,0
11231,0,0,0,1,0
11232,0.1666667,1,0.666666667,0,0
11233,0,0.4,0,0,0
11234,1,1,0,0,0
11235,0,0,0,0,0
11236,0.1428571,0,0.666666667,0,0
11237,1,0,0,0,0
11238,0.6666667,0,0,0,0
11239,0,0,0,0,0
11240,0,0,0,0,0
11241,1,0,1,0,1
11242,0,0,0,0,0
11243,1,0,1,1,1
11244,0,0,0,0,0.666666667
11245,0.1666667,0,0.5,0,0.666666667
11246,0,0,0,0,0
11247,0,0,0,0,0
11248,0,0,0,0,0
11249,1,0,0,0,0
11250,1,0,0,0,0
11251,0,0,0,0,0
11252,0.6666667,0,0,0,0
11253,0,0,0,0,0
