10340,17,1,1,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
10341,13,1,2,1,0,0,0,2,3,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
10342,7,1,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10343,8,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
10344,7,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
10345,8,1,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
10346,10,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0
10347,7,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
10348,12,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0
10349,7,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
10350,6,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
10351,7,1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
10352,9,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
10353,13,1,0,3,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0
10354,8,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10355,11,1,2,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
10356,15,1,3,0,0,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
10357,14,2,1,1,0,0,2,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0
10358,8,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
10359,7,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
10360,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10361,7,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10362,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
10363,11,1,2,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10364,19,3,3,1,0,0,3,1,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
10365,10,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1
10366,12,2,1,1,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
10367,14,1,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1
10368,20,2,2,1,0,0,4,1,5,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0
10369,8,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
10370,7,1,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10371,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10372,12,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1
10373,11,1,2,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
10374,11,2,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10375,8,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
10376,10,2,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
10377,13,2,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1
10378,14,3,2,1,0,0,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
10379,12,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
10380,7,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
10381,12,0,1,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,1
10382,9,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
10383,14,3,2,0,0,0,1,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
10384,10,1,1,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
10385,8,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
10386,7,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
10387,8,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
10388,16,3,2,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1
10389,9,1,1,0,0,0,3,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
10390,12,2,2,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1
10391,8,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10392,10,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1
10393,8,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
10394,9,1,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10395,9,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
10396,15,1,2,2,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10397,9,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
10398,11,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1
10399,14,1,2,1,0,0,4,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
10400,8,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
10401,15,1,3,1,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10402,7,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10403,8,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10404,8,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10405,8,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
10406,10,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
10407,15,1,2,3,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0
10408,8,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
10409,12,1,1,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
10410,7,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10411,12,2,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
10412,12,1,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
10413,16,1,3,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
10414,9,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
10415,10,2,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1
10416,13,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1
10417,10,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1
10418,9,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10419,8,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10420,15,1,2,2,0,0,1,1,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
10421,10,2,2,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
10422,11,0,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
10423,13,1,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0
10424,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10425,10,0,1,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
10426,14,1,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10427,10,0,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
10428,8,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
10429,9,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
10430,9,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10431,8,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
10432,13,2,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
10433,8,1,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10434,15,3,1,0,0,0,2,1,2,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,1
10435,12,2,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10436,10,1,2,1,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
10437,9,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10438,11,2,1,0,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
10439,11,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
10440,15,2,3,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1
10441,7,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10442,14,1,2,2,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
10443,16,2,1,1,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1
10444,11,1,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1
10445,6,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10446,10,2,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
10447,10,1,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
10448,14,3,2,1,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10449,21,4,2,0,0,0,5,0,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10450,14,2,1,2,0,0,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
10451,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10452,11,2,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10453,14,1,0,1,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1
10454,9,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
10455,10,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
10456,12,1,1,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10457,15,2,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1
10458,8,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10459,12,1,2,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
10460,18,2,3,2,0,0,3,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
10461,13,2,2,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
10462,7,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10463,7,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10464,17,1,1,0,0,0,3,0,4,0,0,0,0,0,0,0,1,0,3,0,1,2,0,0,0,0,0,1
10465,8,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10466,17,1,2,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,0,1,0
10467,8,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10468,6,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10469,10,1,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10470,10,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10471,18,3,3,1,0,0,2,0,2,0,2,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1
10472,11,1,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
10473,12,1,2,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
10474,8,1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10475,8,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10476,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10477,14,2,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,1
10478,7,1,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10479,9,1,1,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10480,8,2,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10481,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10482,8,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10483,18,2,2,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
10484,8,1,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
10485,7,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10486,9,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10487,13,3,3,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
10488,12,1,3,2,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
10489,13,1,0,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1
10490,13,1,1,1,0,0,1,1,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
10491,13,3,2,0,0,0,2,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
10492,9,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1
10493,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10494,19,4,2,1,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1
10495,16,1,1,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,1
10496,13,0,2,2,0,0,0,2,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
10497,12,0,1,1,0,0,0,2,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0
10498,9,1,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10499,9,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
10500,10,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
10501,13,1,1,0,0,0,2,1,3,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1
10502,8,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
10503,9,1,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
10504,9,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10505,16,1,3,1,0,0,0,3,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
10506,10,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
10507,6,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
10508,6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
10509,9,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
10510,8,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
10511,10,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
10512,11,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0
10513,7,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10514,13,1,2,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
10515,9,2,1,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10516,16,1,1,1,0,0,5,1,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
10517,12,2,3,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
10518,9,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
10519,5,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
10520,7,1,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10521,13,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,1
10522,11,1,1,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
10523,6,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10524,8,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
10525,10,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
10526,11,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0
10527,10,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
10528,15,1,2,2,0,0,4,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
10529,11,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,1
10530,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
10531,7,1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10532,13,2,1,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
10533,8,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10534,15,2,3,1,0,0,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
10535,16,2,2,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
10536,15,1,1,1,0,0,1,2,1,0,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1
